Restaurant,Food Item,Category,Price,View on Zomato,Restaurant Price (for one)
Hotel Maa Nethi Vindu,2 Poori,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Sambar Vada [2 Vada],,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,2 Vada,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Regular Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Masala Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Onion Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Onion Masala Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Onion Rava Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Onion Rava Masala Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Plain Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Plain Rava Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Rava Masala Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Special Ghee Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Ghee Masala Minapa Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Ghee Mixed Pesarattu Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Ghee Onion Minapa Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Ghee Onion Masala Minapa Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Ghee Onion Pesara Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Ghee Onion Rava Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Ghee Onion Rava Masala Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Ghee Pesara Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Ghee Plain Minapa Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Ghee Plain Rava Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Hotel Maa Nethi Vindu,Ghee Rava Masala Dosa,,,https://www.zomato.com/visakhapatnam/hotel-maa-nethi-vindu-ram-nagar-vizag/order,
Southern Foods,Main Courses,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Egg Bhurji,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Egg Curry [2 Eggs],,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Veg Dum Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Paneer Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Mushroom Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Southern Special Urvasi Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Chicken Dum Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Chicken Fry Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Boneless Chicken Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Chicken Mughlai Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Southern Special Potlam Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Special Chicken Pot Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Egg Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Prawns Biryani,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Rice Items,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Veg Pulao,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Chitti Muthyalu Chicken Pulao,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Chitti Muthyalu Prawns Pulao,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Southern Special Potlam Pulao,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Curd Rice,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
Southern Foods,Chicken Bisi Bele Bath,,,https://www.zomato.com/visakhapatnam/southern-foods-maddilapalem-vizag/order,
The Shawarma Co.,Combos,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Chicken Shawarma with French Fries,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Chicken Shawarma Salad with French Fries,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Veg Shawarma with French Fries,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Veg Burger with French Fries,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Chicken Shawarma with Salad and Fries,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Burgers,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Veg Burger,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Chicken Burger,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Italian Chicken Burger,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Crispy Chicken Burger,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Sides,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,French Fries,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Peri Peri French Fies,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Lemon Chilli Seasoned French Fries,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Cheese Seasoned French Fries,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,French Fries with Garlic Aiole,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,CrispyChicken Popcorn,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Crispy Chicken Wings [8 Pieces],,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Chicken Wings [5 Pieces],,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Chilli Garlic French Fries,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Garlic Fries,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Chilli Garlic Potato Shot,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Cheese Potato Shots,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Mocktails,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Orange,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Raspberry,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Mint Mojito,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Blue Curacao,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Strawberry,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Lemon Mojito,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Green Apple Mojito,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Watermelon Mint,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Shawarma,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Classic Veg Shawarma,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Paneer Shawarma,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Chicken Shawarma with Salad,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Special Chicken Shawarma,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Roasted Chicken Shawarma,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Chicken Shawarma with Pickle,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Italian Chicken Shawarma,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Chicken Shawarma Loaded,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Roasted Chicken Shawarma with Salad,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Veg and Chicken Shawarma,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Paneer with Chicken Shawarma,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
The Shawarma Co.,Crispy Chicken Shawarma,,,https://www.zomato.com/visakhapatnam/the-shawarma-co-mvp-colony-vizag/order,
Kanhaji Family Restaurant,Thalis and Combos,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Chinese Combo,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Noodles Combo,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,North Indian Thali,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Dal Makhani Rice Bowl [Serves 1],,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Indian Special Thali,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Chole Bhature With Pickle And Onion Salad,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Combo Meal,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Chole Kulche Lunchbox,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Veg Combo Meal Box,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Main Course,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Aloo Jeera,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Mix Vegetable,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Aloo Palak,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Veg Kofta,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Aloo Gobhi Matar,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Aloo Dum Punjabi,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Veg Do Pyaza,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Veg Jalfrezi,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Veg Handi,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Veg Jaipuri,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Chana Masala,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Green Peas Masala,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Corn Palak,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Bhindi Do Pyaza Dry,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Veg Kadhai,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Veg Makhanwala,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Methi Matar Malai,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Rajasthani Kofta,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Malai Kofta,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Gatte Ki Sabji,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Veg Hungama,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Plain Palak,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Aloo Chole Masala,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Bhindi Fry Dry,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Bindi Masala,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Stuffed Capsicum,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Stuffed Tomato,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Dal Makhani,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Butter Masala,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Kundan,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Tikka Masala,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Punjabi,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Lababdar,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Bhurji,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Hyderabadi,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Matar Paneer,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Shahi Paneer,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Chole Paneer,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Kurchan,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Masala,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Kofta,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Do Pyaza,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Kadai Paneer,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Handi,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Methi Chaman,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Mushroom Masala,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Mushroom Kadhai,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Mushroom Handi,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Mushroom Baby Corn Masala,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Kaju Paneer Chatpata,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Kaju Masala,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Kaju Tomato,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Kaju Paneer,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Kaju Butter Masala,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Kaju Curry,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Dal Fry,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Dal Tadka,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Dal Punjabi,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Starters,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer Chilli,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Gobhi Chilli,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Mushroom Chilli,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Baby Corn Chilli,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Paneer 65,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Chilli Potato,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Finger Chips,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Hong Kong Style Paneer,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
Kanhaji Family Restaurant,Thailand Style Paneer,,,https://www.zomato.com/visakhapatnam/kanhaji-family-restaurant-allipuram-vizag/order,
