Restaurant,Food Item,Cuisine,Price,Rating,Rating Count,View on Swiggy
Biryani Brothers,Mint Mojito,Biryani,140,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Dry Fruits Lassi,Biryani,120,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Sweet Lassi,Biryani,100,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Salt Soda,Biryani,60,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Sweet Soda,Biryani,70,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Chicken Pizza,Biryani,320,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Panner Pizza,Biryani,300,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Veg Sweet Corn Pizza,Biryani,260,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Special Chicken Fried Rice,Biryani,320,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Chicken Fried Rice,Biryani,260,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Panner Fried Rice,Biryani,260,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Egg Fried Rice,Biryani,240,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Veg Fried Rice,Biryani,230,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Chicken Noodles,Biryani,240,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Egg Noodles,Biryani,200,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Panner Noodles,Biryani,220,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Veg Noodles,Biryani,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Hyd Chicken Dum Biriyani,Biryani,280,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Chicken Fry Piece Biriyani,Biryani,290,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Chicken Mughlai Biriyani,Biryani,330,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Chicken Biryani Jumbo Pack,Biryani,550,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
SRI RUDRANI HOT AND COOL ZONE,Badam Tea,"Beverages,Juices",21,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Lemon Tea,"Beverages,Juices",21,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Green Tea,"Beverages,Juices",28,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Ginger Tea,"Beverages,Juices",21,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Pista Tea,"Beverages,Juices",21,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Masala Tea,"Beverages,Juices",21,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Sugar Less Tea,"Beverages,Juices",21,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Milk,"Beverages,Juices",21,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Boost,"Beverages,Juices",28,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Horlicks,"Beverages,Juices",28,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Choclate Milk,"Beverages,Juices",28,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Bournivita,"Beverages,Juices",28,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Ginger Lemon Tea,"Beverages,Juices",21,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Ragi Malt Mix,"Beverages,Juices",21,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Rose Milk Mix,"Beverages,Juices",28,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Coffee,"Beverages,Juices",21,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Sonti Coffee,"Beverages,Juices",28,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Araku Coffee,"Beverages,Juices",28,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Vanila Coffee,"Beverages,Juices",35,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Hazlenut Coffee,"Beverages,Juices",35,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Caramel Coffee,"Beverages,Juices",35,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Grape,"Beverages,Juices",42,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Papaya,"Beverages,Juices",49,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Karbuja,"Beverages,Juices",49,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Water Melon,"Beverages,Juices",49,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Carrot,"Beverages,Juices",49,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Sapota,"Beverages,Juices",49,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Anar,"Beverages,Juices",77,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Banana,"Beverages,Juices",49,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Banana [Shakes],"Beverages,Juices",77,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Grape [Shakes],"Beverages,Juices",70,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Papaya [Shakes],"Beverages,Juices",77,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Karbuja [Shakes],"Beverages,Juices",77,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Carrot [Shakes],"Beverages,Juices",77,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Sapota [Shakes],"Beverages,Juices",77,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Anar [Shakes],"Beverages,Juices",105,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Banana [Pure],"Beverages,Juices",91,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Grape [Pure],"Beverages,Juices",91,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Papaya [Pure],"Beverages,Juices",91,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Karbuja [Pure],"Beverages,Juices",91,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Water Melon [Pure],"Beverages,Juices",91,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Carrot [Pure],"Beverages,Juices",91,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Anar [Pure],"Beverages,Juices",119,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Vennela [With Ice Cream],"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Strawberry [With Ice Cream],"Beverages,Juices",112,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Choclate [With Ice Cream],"Beverages,Juices",112,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Butterscotch [With Ice Cream],"Beverages,Juices",112,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Pista [With Ice Cream],"Beverages,Juices",112,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Muskmelon [With Ice Cream],"Beverages,Juices",112,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Kaju Kissmiss [With Ice Cream],"Beverages,Juices",126,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Oreo [With Ice Cream],"Beverages,Juices",126,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,KitKat [With Ice Cream],"Beverages,Juices",126,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Mango [With Ice Cream],"Beverages,Juices",126,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Black Current [With Ice Cream],"Beverages,Juices",126,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Sapota [With Ice Cream],"Beverages,Juices",126,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Dry Fruit Shake [With Ice Cream],"Beverages,Juices",140,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Panchamrutham [With Ice Cream],"Beverages,Juices",140,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Vennela [With Dry Fruit Toppings],"Beverages,Juices",126,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Strawberry [With Dry Fruit Toppings],"Beverages,Juices",140,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Choclate [With Dry Fruit Toppings],"Beverages,Juices",140,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Butterscotch [With Dry Fruit Toppings],"Beverages,Juices",140,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Pista [With Dry Fruit Toppings],"Beverages,Juices",140,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Muskmelon [With Dry Fruit Toppings],"Beverages,Juices",140,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Kaju Kissmiss [With Dry Fruit Toppings],"Beverages,Juices",154,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Oreo [With Dry Fruit Toppings],"Beverages,Juices",154,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,KitKat [With Dry Fruit Toppings],"Beverages,Juices",154,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Mango [With Dry Fruit Toppings],"Beverages,Juices",154,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Black Current [With Dry Fruit Toppings],"Beverages,Juices",154,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Sapota [With Dry Fruit Toppings],"Beverages,Juices",154,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Dry Fruit Shake [With Dry Fruit Toppings],"Beverages,Juices",168,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Panchamrutham [With Dry Fruit Toppings],"Beverages,Juices",168,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Lime & Mint,"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Green Apple,"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Strawberry,"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Blue Caraco,"Beverages,Juices",112,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Litchi,"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Pineapple,"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Blue Berry,"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Butterscotch,"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Orange,"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Kiwi,"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Black Current,"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Banana Krushers,"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Mango,"Beverages,Juices",98,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
SRI RUDRANI HOT AND COOL ZONE,Rose Milk,"Beverages,Juices",70,--,Too Few Ratings,https://www.swiggy.com/restaurants/sri-rudrani-hot-and-cool-zone-n-a-d-vizag-552107
MR.BOMBAY BURGER CAFE,Simple Veg Pizza,"Italian-American,Beverages",130,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
MR.BOMBAY BURGER CAFE,Masala Pizza,"Italian-American,Beverages",140,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
MR.BOMBAY BURGER CAFE,Tandoori Paneer,"Italian-American,Beverages",150,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
MR.BOMBAY BURGER CAFE,Mr. Potato,"Italian-American,Beverages",150,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
MR.BOMBAY BURGER CAFE,Tom And Garlic,"Italian-American,Beverages",150,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
MR.BOMBAY BURGER CAFE,Mushroom Garlic,"Italian-American,Beverages",150,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
MR.BOMBAY BURGER CAFE,Mexican Delight,"Italian-American,Beverages",160,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
MR.BOMBAY BURGER CAFE,Indian Treat,"Italian-American,Beverages",160,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
MR.BOMBAY BURGER CAFE,Yum Dum,"Italian-American,Beverages",160,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
MR.BOMBAY BURGER CAFE,American Heat,"Italian-American,Beverages",160,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
MR.BOMBAY BURGER CAFE,Vegetable Heaven Pizza,"Italian-American,Beverages",170,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
MR.BOMBAY BURGER CAFE,Four Seasons Pizza,"Italian-American,Beverages",170,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
MR.BOMBAY BURGER CAFE,Veg Supreme,"Italian-American,Beverages",180,--,Too Few Ratings,https://www.swiggy.com/restaurants/mr-bombay-burger-cafe-dwarka-nagar-vizag-457084
